40.773,-73.9682
40.785,-73.9402
40.782689,-73.9441151
40.7828748,-73.9437833
40.7739762,-73.9485506
40.7746141,-73.9480817
40.7752458,-73.9476241
40.775932,-73.9471206
40.7766012,-73.9466301
40.7772273,-73.9461727
40.7778572,-73.9457131
40.7784828,-73.9452574
40.779149,-73.944779
40.7797423,-73.9442883
40.7815342,-73.9604148
40.7808601,-73.9588013
40.7801373,-73.9570889
40.7794969,-73.9555581
40.7788275,-73.9539771
40.7778838,-73.9517401
40.776888,-73.9493698
40.7751542,-73.9452696
40.7749461,-73.9447748
40.7744064,-73.9656102
40.7839301,-73.9431666
40.7837768,-73.943368
40.7836354,-73.9435282
40.7835542,-73.9436069
40.783365,-73.9437748
40.7831022,-73.9439869
40.7825338,-73.9443423
40.7776467,-73.9667753
40.7807187,-73.9643212
40.7815194,-73.9627249
40.781624,-73.9625606
40.7835688,-73.947588
40.7825675,-73.9452196
40.780232,-73.9613628
40.7795447,-73.9597737
40.7788199,-73.9580586
40.7781724,-73.9565248
40.7775056,-73.9549422
40.7765623,-73.9527041
40.7755591,-73.9503323
40.7834629,-73.9589963
40.7827919,-73.9574044
40.7820711,-73.9556911
40.7814203,-73.9541543
40.7807525,-73.9525725
40.7798089,-73.9503368
40.7788085,-73.9479669
40.7768958,-73.9433989
40.7763048,-73.9642235
40.7756284,-73.9626301
40.7749175,-73.9609039
40.7742682,-73.9593723
40.7776743,-73.9632228
40.7770011,-73.9616294
40.7762804,-73.9599083
40.775628,-73.9583795
40.7749613,-73.9567991
40.7740206,-73.9545699
40.775584,-73.944954
40.7789465,-73.9622984
40.7782718,-73.9607012
40.7775496,-73.958986
40.7769053,-73.9574501
40.776235,-73.9558695
40.7752935,-73.9536366
40.7742922,-73.9512608
40.7769914,-73.9637197
40.7779746,-73.9652395
40.774666,-73.9540995
40.7759238,-73.9531654
40.7771941,-73.9522399
40.778551,-73.951248
40.7791759,-73.9507943
40.7804348,-73.9498809
40.7810592,-73.949421
40.78168,-73.9489676
40.7823112,-73.9485053
40.7829443,-73.9480373
40.7839085,-73.9502957
40.781947,-73.94567
40.784079,-73.9585538
40.783417,-73.956945
40.7826917,-73.9552253
40.7820468,-73.9536958
40.7813783,-73.9521157
40.77943,-73.9475024
40.7828325,-73.9594602
40.7821666,-73.9578583
40.7814421,-73.9561441
40.780795,-73.954609
40.7801285,-73.9530275
40.7781772,-73.9484255
40.776257,-73.9438474
40.7743723,-73.9635486
40.7750035,-73.9630866
40.7763336,-73.9621347
40.7776355,-73.9611664
40.7789076,-73.9602361
40.780173,-73.959311
40.7815341,-73.9583086
40.7840414,-73.9564889
40.7756805,-73.9646773
40.7742767,-73.9613632
40.7749612,-73.9588808
40.7762681,-73.9579154
40.7775365,-73.9569911
40.7788113,-73.9560594
40.7801653,-73.9550703
40.7826735,-73.9532396
40.7833051,-73.9527792
40.7795823,-73.9618327
40.7781833,-73.9585239
